role,profile._id,event._id
Performer,ZX9dAxRohyxxGZani,njpqE3vbDLo6sDQyN
Performer,nhiQyyuinobjESbmd,njpqE3vbDLo6sDQyN
Performer,6v9YuiXvz5bC7GjrY,njpqE3vbDLo6sDQyN
Performer,9RSqeEdKRwAtoFnT4,njpqE3vbDLo6sDQyN
Performer,vsSWduy2W2mGMMo4C,njpqE3vbDLo6sDQyN
Performer,vRq2pxsoF5ALnaQRr,njpqE3vbDLo6sDQyN
Performer,7o454pqZtPbzmKcLx,njpqE3vbDLo6sDQyN
Performer,k9fzQp45yvb572rRT,njpqE3vbDLo6sDQyN
Performer,atng4qBKE9uuA5cY9,njpqE3vbDLo6sDQyN
Performer,Sz8dFvmNg9mkupAoM,njpqE3vbDLo6sDQyN
Performer,vYj34zb7pdHZ4S6T3,njpqE3vbDLo6sDQyN
Performer,jXA7efjNSdwgFRZH9,njpqE3vbDLo6sDQyN
Performer,W5FbrkC8MjoQsWmyf,njpqE3vbDLo6sDQyN
Performer,RJLAJMAcPF7LGSvtP,njpqE3vbDLo6sDQyN
Performer,5Jc2m2EjhZ7uqgNYh,njpqE3vbDLo6sDQyN
Performer,RAPSLTFSBnPAfMHC4,njpqE3vbDLo6sDQyN
Performer,WmfsocBtgAEXKs6o8,njpqE3vbDLo6sDQyN
Performer,zutgY7PyYSm8ejM5Z,njpqE3vbDLo6sDQyN
Performer,9apARFTZ8QxZnxeKM,njpqE3vbDLo6sDQyN
,nbamhgf7W4tyfjTpK,kNqgqsS8yXFb9RCYp
Performer,NjsxJL4A8wNgFTWvg,GA7cLvuAx2nfHQwAj
Producer,5877b8a717334f313edb51a9,BbBdMkCkF3uM6HRPY
"Dramaturg, Chairperson",X47wXkmfMQWtAQdyL,FA8nvKx329FDrHpyh
"Dramaturg, Presenter",zxf3AuhCdx8QXooNn,FA8nvKx329FDrHpyh
"Dramaturg, Presenter",38G8Q3wCJxeDEM834,FA8nvKx329FDrHpyh
"Dramaturg, consultant",spquX6WC75oJrACH9,TQFTqEPv2K9r8k5XA
"dramaturg, consultant",W56Z9hZ8w5dipmZmx,TQFTqEPv2K9r8k5XA
"Dramaturg, consultant",X47wXkmfMQWtAQdyL,TQFTqEPv2K9r8k5XA
Director,vPBSE25TwjZbi46Hd,nyj5hm85RPx2JD8P4
Actor,MryxSoREKR53y9X5A,nyj5hm85RPx2JD8P4
Actor,asYtse59snonv2tFz,nyj5hm85RPx2JD8P4
Actor,di5Rn8Hiro4xDtoCw,nyj5hm85RPx2JD8P4
Actor,id3FF4YgXhqBfDKgw,nyj5hm85RPx2JD8P4
Actor,Jcu2jjRwzLgcitAfe,nyj5hm85RPx2JD8P4
"Dramaturg, consultant",8rxgf5CDTxCd2zCAw,TQFTqEPv2K9r8k5XA
,xi6KMiMD7hSw95ARf,DEGEKpmmr3XwgveWg
,dPjLi2kkTWLTFvo95,CxTjoEt93YeRQZQtz
Director,M9s34DWj6Xk34GtxM,RLWuxsDYekTmxRzZo
Director,SnPK57FGMzt4ZntWt,963YPWyTzhZmqPJkJ
Director,qksCKCToEuEffpKPj,vNFqnkrTNd6HNLZMd
Director,AhZYJ4jwqX3RAvkKK,X7jTNjoXs5oM4HBzN
Director,AhZYJ4jwqX3RAvkKK,5877b1c117334f313edb40ab
Director,Yh3BtJsipogHvx5bg,gGoDB2YXg6rovCAXH
Director,AssxLAQbXhCKadjbx,2PF5i3py6pScgQufM
Director,jDX23DwxyMeXwCAHd,jXhGL6aYdntAGDr4q
Acteur ,HYddqjBnkfEA2Sj6z,x2DKFCqEo6ErwRwEo
Production Company Presenting,eiakobeAgYMu6jdLM,RseAsA8XuL7Cyxegv
Producer Actress,epFHebwNH6LmQzzE3,ByZaagDZJBQziQCTC
Producer Actress,Ax5qsvenQMiY9anJe,ByZaagDZJBQziQCTC
Producer Actress,s3B3D9BKhHiNuffbQ,ByZaagDZJBQziQCTC
Producer Casting Director,v3KBuMzMEB4eWyxKe,ByZaagDZJBQziQCTC
Actor,QiQTqcDZTZDHrXcwh,ByZaagDZJBQziQCTC
Set Design,nHDodzSjT5youWK7G,ByZaagDZJBQziQCTC
Technical Director,4WKbZDDyb5Arvdacq,ByZaagDZJBQziQCTC
Associate Producer,HXoDuTtcZA698394g,ByZaagDZJBQziQCTC
Stage Manager,ccTcLuBxmmLqTzJpc,ByZaagDZJBQziQCTC
Fight Director,gy7kkx8NKfoDZr9fZ,ByZaagDZJBQziQCTC
Associate Producer,TMomMCqF3QN5Rbv9r,ByZaagDZJBQziQCTC
Associate Producer,kmW6rxsAgvNjmNwoG,ByZaagDZJBQziQCTC
Director,ptoT2LN95RATjxNmF,masZDGvhsBLXF6u6X
Costume Designer,auECXmGKACMX8AZ3m,masZDGvhsBLXF6u6X
Lighting Designer,tsFHrsfyLrdNWzYF2,masZDGvhsBLXF6u6X
Stage Manager,d3AefDKeifL27nTPx,masZDGvhsBLXF6u6X
Scenic Designer,DZp3t4PCDqB63P8sW,masZDGvhsBLXF6u6X
Costume Shop Supervisor,MYLbTe9nHuT6cgoDo,masZDGvhsBLXF6u6X
Producer,L53rEFdbNjx3zEYfL,masZDGvhsBLXF6u6X
Technical Director,FLumgzLfeGL2B84qz,masZDGvhsBLXF6u6X
Master Electrician,EZKKTnJ6zp2tcZzGS,masZDGvhsBLXF6u6X
Musical Director,xu4gQknzpo6DzmuYG,masZDGvhsBLXF6u6X
Director,LREKsRwSZzv2Tqqst,QADfkpBj8b6NATLkn
Scenic Designer,DZp3t4PCDqB63P8sW,QADfkpBj8b6NATLkn
Costume Designer,aEpPw3BQpkmb5RnnJ,QADfkpBj8b6NATLkn
Lighting Designer,tsFHrsfyLrdNWzYF2,QADfkpBj8b6NATLkn
Sound Designer and Composer,jASWRaEWYG94Qqqv5,QADfkpBj8b6NATLkn
Producer,L53rEFdbNjx3zEYfL,QADfkpBj8b6NATLkn
viktor barkar,st4LRCG9AKSEHgKpi,KfQqkxczfiL49dQca
Metteur en scène,yDrmcpd4zxhGEcyCN,eSuuMmt65g3aeRCEk
Auteur,Q8S4xHSc9r9ge5ijk,eSuuMmt65g3aeRCEk
Director,HAcXFCY7TkhdKjP6D,DPfLv7Mhv28KFcTTC
Producer,Q8QvQzkDs9rv7e5bu,DPfLv7Mhv28KFcTTC
Performer,BByungaDsNiuZnmty,DPfLv7Mhv28KFcTTC
Performer,Q4aqHEtAxeM88CRME,DPfLv7Mhv28KFcTTC
Performer,wdZWksrygTczWB325,DPfLv7Mhv28KFcTTC
Performer,Heavku6xHgZ3Ap8jJ,DPfLv7Mhv28KFcTTC
Company,Xd5oJH25GTee5Hn38,DPfLv7Mhv28KFcTTC
performer,Pd5jKQXiaEe37xrAy,YFT4SDejGmrvwbQtF
performer,oAwMWiKvRpTdbbpoB,RcFjqPv6dnwuJaDCs
performer,KM3h2T96kwaaFapjG,Fr7SvLBCuZd9z3cNP
performer,ENkCg6oARNvmgjkKh,Fr7SvLBCuZd9z3cNP
Performer,S54ooK5PpdYepenMq,Fr7SvLBCuZd9z3cNP
Musician,ZotXaE6sNrPMsvxsu,KEZ9ZeCcjZcwuaroR
performer,3LsWA4L2wiyBgrPME,KEZ9ZeCcjZcwuaroR
production design,nYrXwAcko8nZoaNQr,KEZ9ZeCcjZcwuaroR
production design,qLYuFm8F7wWReLx9R,KEZ9ZeCcjZcwuaroR
musician,8Z8Fo74LC5SGP34LL,jKDyMAtAqKAsy3guv
Video designer,XsXhbbEpTp5a2XdMr,jKDyMAtAqKAsy3guv
set & costume designer,oezbP9WFgdp4QXd3h,QxSK7Z8rJYRyBTCkS
sound designer,3XW8M3woFBJu9RzKj,QxSK7Z8rJYRyBTCkS
performer,37fk56xGtNYH7Hc5C,vHKfBEYjSXsoZSy7A
performer,WkAMkJzuYxZqELhaS,9MyhssCXX68Rdk2ky
Performer,rShfujCKYv6zMvGuG,JB8uMhQeiEj74dmco
Performer,EM5j4vwFZRDqa5Fvj,JB8uMhQeiEj74dmco
Molly Bloom,WW5CYrDjXCoFixoNj,JB8uMhQeiEj74dmco
Leopold Bloom,W4pcb723BpZontPjr,JB8uMhQeiEj74dmco
performer,rShfujCKYv6zMvGuG,9MyhssCXX68Rdk2ky
Performer ,izwvqpDh58SqmZDdG,vHKfBEYjSXsoZSy7A
director,eZCdfsqbgBgWLLs3i,EjNBJ6PgCAw3oQrMW
Performer,8vXWGzgjLGYTGn2oj,EjNBJ6PgCAw3oQrMW
performer,aJ5GNmQYLkvLKWQmT,hwvQeBbDopExPHxgA
Director,eEapn3ZY6YzyvAoHu,3zGnEuNaMEXgH8jvE
Lighting Designer,opy5rnPx3PxZtpQ5K,3zGnEuNaMEXgH8jvE
Scenic Designer & Costumer Designer,HcXMjpzTqRDiuZ7x4,3zGnEuNaMEXgH8jvE
Sound Designer,djLhhQqf5dCcqDj6W,3zGnEuNaMEXgH8jvE
Assistant Director,pbggCbvh6Z82PTBoQ,3zGnEuNaMEXgH8jvE
performer,naqJkhNjAW8qbNCWN,3zGnEuNaMEXgH8jvE
Performer,SC5WbYWp4Gsairw7J,3zGnEuNaMEXgH8jvE
Director,f8TfkNqTDu3eTehKp,uCP9jc23uZ9M32stF
Director,fReqAkK5os6xg9MA9,bvyaabGn7AEHE5vB5
Performer,bJj8xhgDE9kxnDSEg,bvyaabGn7AEHE5vB5
Performer,LqJza2uxXnfhxDkzu,bvyaabGn7AEHE5vB5
Director,w8qTcn9axqyEH4igd,D7AppRS6BoTqgkHE2
Designer,tgXFrvC8u63RoRpAR,D7AppRS6BoTqgkHE2
direct,6Zbmus9gWfhCv4B3h,5LrgyY6u2uicC4ixF
set designer,f3LLzFsbZDcDK56cZ,5LrgyY6u2uicC4ixF
lighting designer,6tBgi2evkuM5F3FBZ,5LrgyY6u2uicC4ixF
costume designer,KfGAMzojxWH9pCCCF,5LrgyY6u2uicC4ixF
Director,dCpAuijH2juimC4EA,Pn7cwhkjgcv4iSd98
director,dCpAuijH2juimC4EA,fLbRhj9XhehyMxkHh
performer,DF9mqDzrn9DivR8Fs,GcR8jAeZoJcpGK5GD
performer,GNRxghsXghSw7niRH,GcR8jAeZoJcpGK5GD
lighting design,n4eZPcGP9WtqRCo9q,GcR8jAeZoJcpGK5GD
sound design,Phx2r5KehY6HcqBDm,GcR8jAeZoJcpGK5GD
stage manager,86ooCf8ooD8mktdEu,GcR8jAeZoJcpGK5GD
production manager,RY2utN8cvWrmsFgte,GcR8jAeZoJcpGK5GD
shadow puppets,tTSvMrBZMR6meWvz9,GcR8jAeZoJcpGK5GD
Performer,nJvmjiAMaKgjtvMSM,DHfHFxbpecJgtJG53
Performer,NtprjnqWyNpp3BCK3,DHfHFxbpecJgtJG53
Dancer,Dy54vENrjz9K8uxZp,6FseNMKmNpP8wvp9f
Dancer,uDoXupJD5KJaSDhzJ,6FseNMKmNpP8wvp9f
director,pd57DX3wqNgqvMntZ,WrmNBERK79BQPHwfp
lighting designer,RSwTNys48MJinNk2M,WrmNBERK79BQPHwfp
producer,X4zHioQRXPjp9oRhF,WrmNBERK79BQPHwfp
Director,G2jn5ooKJFG4QfCrM,sEvFseGqy9nDrga3b
"Translator, Dramaturg, Director, Adaptor",G2jn5ooKJFG4QfCrM,68tnhypvzQFjKQaLQ
Director,G2jn5ooKJFG4QfCrM,vxyHx3oFiijWSKhdx
actor,G2jn5ooKJFG4QfCrM,bRdZM7kTbzFrytPYA
Director,PCuCpHtjvqTz7He7t,bRdZM7kTbzFrytPYA
actor,G2jn5ooKJFG4QfCrM,YCxR6Hr2qej3LsGMT
director,G2jn5ooKJFG4QfCrM,H2uhopt67BEaeHiDs
Rolling World Premiere,5877bcc317334f313edb5b22,H2uhopt67BEaeHiDs
actor,G2jn5ooKJFG4QfCrM,T4pvCbwJSBcfmEZfr
Director,dw2XDGhSnzoKKNEYk,ahup8QxyrYMkRb644
performer,44nfTJd7H59SRyFr7,ahup8QxyrYMkRb644
Director,admAFGAN9bMKP8X7y,v3c5LThTAzprFw34Z
DIRECTOR,BuXW6ZxKgMqqPJpjx,czchNvHxNJrHbpvH9
DIRECTOR,xgkzLtkyQNHrcrWYN,htWhiuQ6bjnRtDcgc
DIRECTOR,xgkzLtkyQNHrcrWYN,jKN4p2Zjrique83GL
VENUE,gvLLdJ4c4YHoPdeqA,czchNvHxNJrHbpvH9
VENUE,gvLLdJ4c4YHoPdeqA,htWhiuQ6bjnRtDcgc
VENUE,gvLLdJ4c4YHoPdeqA,jKN4p2Zjrique83GL
,dapmM7iYbacrqsj5N,dNarNemXQD3GiZtmg
ENSEMBLE,5877b7e717334f313edb4fec,EnKEdbLfEmGq2pXof
DIRECTOR,jAcPGi7ka4eGh8H8o,uzvu8WW63Xn6oEQfe
"PLAYWRIGHT, PERFORMER",GPQvNkRPJrkz5Bh5c,uzvu8WW63Xn6oEQfe
,5877bc8a17334f313edb5a9f,2xyBxCiWo9FvnA3pk
,5877bc8a17334f313edb5a9f,n5jdr757jtDkaXqy7
CO-PRODUCTOR,b2NFshWBRmy3ytEwx,EePispEXm3ho4xoEb
DESIGNER,fTH9o8hXH3pac6N8G,ocAdwaDMp4HPNPMEC
LIGHTING DESIGNER,McWfbCrfNCLSN2BTM,ocAdwaDMp4HPNPMEC
CHOREOGRAPHER,JKRfMNHJDWNhc3RDC,ocAdwaDMp4HPNPMEC
DRAMATURG,X47wXkmfMQWtAQdyL,ocAdwaDMp4HPNPMEC
ACTOR,jHbhKQst3qSTfovjv,ocAdwaDMp4HPNPMEC
ACTOR,owGtAQJGTsaTKpx4P,ocAdwaDMp4HPNPMEC
ACTOR,Hh3FZ4rKDdQEXK3hN,ocAdwaDMp4HPNPMEC
ACTOR,rW4APyd85YgayZ9rr,ocAdwaDMp4HPNPMEC
ACTOR,4wJEyyMRBsQHWomAB,ocAdwaDMp4HPNPMEC
ACTOR,gzuShZiwxzxRWtsp4,ocAdwaDMp4HPNPMEC
ACTOR,yWcpQX7ALaDQN6a26,ocAdwaDMp4HPNPMEC
ACTOR,WuQGaqgWGwNRZxfxz,ocAdwaDMp4HPNPMEC
DIRECTOR,KJ2Eo7PE3XJAhTfEu,ocAdwaDMp4HPNPMEC
PRODUCER,vZhxT98wpCB6cMDZ8,ocAdwaDMp4HPNPMEC
DIRECTOR,7s6PeXJ4wEeCmekLD,KrgW29mXx9zYK6ZXb
ACTOR,ziGvNqof3zDnmpQPf,KrgW29mXx9zYK6ZXb
ACTOR,kuYoP7kSkTZWjR82a,KrgW29mXx9zYK6ZXb
ACTOR,rdbN5QejXsh28XFKf,KrgW29mXx9zYK6ZXb
ACTOR,9PHSmARuJ9iz9EaWs,KrgW29mXx9zYK6ZXb
DRAMATURG,X47wXkmfMQWtAQdyL,KrgW29mXx9zYK6ZXb
SET DESIGNER,adhZmQGzCnoR8uG4m,KrgW29mXx9zYK6ZXb
LIGHTING DESIGNER,fHBkvrqeRiWyNjRKo,KrgW29mXx9zYK6ZXb
,3iPjkhZzFNsEQDwaC,5Kr78fzvuAaiyEnM2
DEVANAND JANKI ,3iPjkhZzFNsEQDwaC,Hai9N7CCPB8bwaiMP
,7CYivcWDRguaHbWr8,73bbtEFLcKFAKimKp
,5877bc8a17334f313edb5a9f,gpBTPNjg7tjxpmdWF
,5877bc8a17334f313edb5a9f,YDZA2XnC45vzH8Fuq
,DZWBha2yEvMr3zCtf,n4oGYRYmiCfDDPexD
PRODUCER,yDbaDhgsEZERcjguK,n4oGYRYmiCfDDPexD
PERFORMER,iZoiENRoHSLhicQoB,n4oGYRYmiCfDDPexD
DIRECTOR,AfSoak3S5dKS5HfgA,y8DZm8rvafdcKWf38
DIRECTOR,WSWjcHZvkfNYrRNKn,q253kAMZ98Kx3BMSG
DIRECTOR,WSWjcHZvkfNYrRNKn,zkS6rwxB274AeencJ
PERFORMER,6kLBzAEeZzDrus42w,bhaRYja7CrnSrwxS6
PERFORMER,6kLBzAEeZzDrus42w,vQBybmpKG6m6NJszW
PERFORMER,TbzwSEypTp6yQHvqh,3S9DGyfwNY3GNxKdh
PERFORMER,otQMmN3QGmHSYueJf,92xpPdLi3vgJz65pu
CO-PRODUCER,ee2E9m3pxKk83wTZ4,vEjA84SHFJgHJtqGL
TEXTE,pxPoBbzJ9Jn6jmwXu,CafBzLauYCHheKsGj
POÉSIE ,JPY2GyGu3EdcTuTtt,CafBzLauYCHheKsGj
SCÈNOPGRAPHE ,kdobFEs7Kf6vuak7z,CafBzLauYCHheKsGj
INTERPRÉTATION ,2YHBPmLnmHxTzcQ29,CafBzLauYCHheKsGj
DIRECTOR,Jev4DMD3wnEhGyvPd,eoZbwtc37fAdmme64
PERFORMERS,deyNqgMFA9CSfKjoW,HXay9fPyePqhEGeYS
DIRECTOR,K7SLjxvzR57bsGff3,a8dTznXdxmFrNt4gr
METTEUR EN SCÈNE ,KfPQioH23kRcXcu2e,RJus6bibEjFMTRXy3
PRODUCTRICE / ADMINISTRATRICE ,wtLbyS3TAusgfiWTB,RJus6bibEjFMTRXy3
CRÉATION DU SPECTACLE ,ijJKyBn3mg7TkuLWB,RJus6bibEjFMTRXy3
DIRECTOR,prZZPduRRQMT3o6Hx,Tz7N9iMHSxXYPzzJt
PERFORMER,NYQy5Tom8R9B6ELXo,jAc29X3fNc2GszBY9
PLAYWRIGHT,Rg9SkqhiHJvt9D9RS,efYjXrxKLAXCmbvN2
DIRECTOR,cKbu2hYfRnznXyCTa,efYjXrxKLAXCmbvN2
DIRECTOR,cM7dMKGoSERYdWEQT,efYjXrxKLAXCmbvN2
DIRECTOR,9osRtg6XFNDnsxMNX,efYjXrxKLAXCmbvN2
PRODUCER,zcMDRRp9nmaajMEoc,efYjXrxKLAXCmbvN2
DIRECTOR,7gce4qMRz5EzEAjw6,nvy7KJoZ6r3cSx5Ka
,WxtfWZmi8XZJGA8Fd,GcsWkRKZWRceFWSad
,W9Jswd7g424KRkFcF,GcsWkRKZWRceFWSad
,NwxLfoTjrY9hefcct,GcsWkRKZWRceFWSad
,dM6xoEj4MswkiPRNH,GcsWkRKZWRceFWSad
,6kLBzAEeZzDrus42w,GcsWkRKZWRceFWSad
DIRECTOR,7gce4qMRz5EzEAjw6,bqQDseTuF8m5aahSc
ASSISTANT STAGE MANAGER,sFqeTdocfGgf3Ds8w,5CZekiMCgkiqTqCNP
DIRECTOR,P73y2STo2i5FXK8tH,5CZekiMCgkiqTqCNP
PRESENTER,LLjjNN4Bq2MvCjExc,jg6PmZsiSv4ZSPXSp
PRESENTER,JGq9s345Mw9i3CgRW,jg6PmZsiSv4ZSPXSp
PRODUCER,JGq9s345Mw9i3CgRW,9rXfZjvQcdwPYu7J5
DIRECTOR,gYEWFpZDSpWv58ZPA,9rXfZjvQcdwPYu7J5
EXECUTIVE PRODUCER,kPun87BmfGEokjQfz,9rXfZjvQcdwPYu7J5
PERFORMER,xcRa2J88BuiK7NLBG,9rXfZjvQcdwPYu7J5
PERFORMER,u7deveT4gcuPbmATR,9rXfZjvQcdwPYu7J5
PERFORMER,PY7Mw2TcP3rJpC3Pg,9rXfZjvQcdwPYu7J5
ASSITANT DIRECTOR,grE9gYhwKb6zSq6bW,9rXfZjvQcdwPYu7J5
PRESENTER,JGq9s345Mw9i3CgRW,ZcTxnDucter4tdikt
EXECUTIVE PRODUCER,kPun87BmfGEokjQfz,ZcTxnDucter4tdikt
DIRECTOR,gYEWFpZDSpWv58ZPA,ZcTxnDucter4tdikt
PERFORMER,xcRa2J88BuiK7NLBG,ZcTxnDucter4tdikt
PERFORMER,u7deveT4gcuPbmATR,ZcTxnDucter4tdikt
PERFORMER,PY7Mw2TcP3rJpC3Pg,ZcTxnDucter4tdikt
ASSITANT DIRECTOR,grE9gYhwKb6zSq6bW,ZcTxnDucter4tdikt
CO-PRODUCER,LLjjNN4Bq2MvCjExc,npSX76YPJtSpBx26i
DIRECTOR,kPun87BmfGEokjQfz,npSX76YPJtSpBx26i
PERFORMER,gYEWFpZDSpWv58ZPA,npSX76YPJtSpBx26i
PERFORMER,iZMf2KJ3DwvFjf2vm,npSX76YPJtSpBx26i
PERFORMER,vsuQcpRo2GHvJZeMR,npSX76YPJtSpBx26i
PERFORMER,kPun87BmfGEokjQfz,tuopePhdjiy8oYH7Z
DIRECTOR,gYEWFpZDSpWv58ZPA,tuopePhdjiy8oYH7Z
PERFORMER,grE9gYhwKb6zSq6bW,tuopePhdjiy8oYH7Z
PERFORMER,LZM38QCrhJsimRhNk,tuopePhdjiy8oYH7Z
PERFORMER,tGyi9cRxaxRTfwqoi,tuopePhdjiy8oYH7Z
DESIGNER,kPun87BmfGEokjQfz,tuopePhdjiy8oYH7Z
CO-PRODUCER,LLjjNN4Bq2MvCjExc,tuopePhdjiy8oYH7Z
CO-PRODUCER,JGq9s345Mw9i3CgRW,tuopePhdjiy8oYH7Z
PRESENTER,JGq9s345Mw9i3CgRW,zTLgj2REvSAEhmfe5
PRESENTER,LLjjNN4Bq2MvCjExc,zTLgj2REvSAEhmfe5
PLAYWRIGHT,bAsJvHYhqsTXitqdC,nWtKda8zTdaPACAL9
MUSIC DIRECTOR,EmWDNQtWwpKwj3ABd,5CZekiMCgkiqTqCNP
ASSISTANT DIRECTOR,c5JR8FTgX4LCtJWc2,5CZekiMCgkiqTqCNP
PRODUCTION STAGE MANAGER,6dmhEyvAasggA4BAo,5CZekiMCgkiqTqCNP
STAGE MANAGEMENT INTERN,xGjPbNi7zXw8YrMgX,5CZekiMCgkiqTqCNP
DRAMATURG,PGGkKBRoHt5jcPoJ4,5CZekiMCgkiqTqCNP
SET DESIGNER,kvhztShdhh69LSiKq,5CZekiMCgkiqTqCNP
COSTUME DESIGNER,9rGHKZbZgRZ4h4sGr,5CZekiMCgkiqTqCNP
WARDROBE SUPERVISOR,ownNfRoTy5RYpfC4z,5CZekiMCgkiqTqCNP
LIGHTING DESIGNER,kDQtyhdhFMpEQXGm7,5CZekiMCgkiqTqCNP
PROPS SUPERVISOR,JyRba8bxtZFxLsea5,5CZekiMCgkiqTqCNP
PERFORMER,Sek7uRpyhbtBpJ5EG,5CZekiMCgkiqTqCNP
PERFORMER,kYEYEvsDmbfbgtMdS,5CZekiMCgkiqTqCNP
PERFORMER,T8zLHqkfSeiGmybyH,5CZekiMCgkiqTqCNP
PERFORMER,nyCCwYsTpit5MnZRL,5CZekiMCgkiqTqCNP
PERFORMER,KBXkhibYtGtwa5e6Y,5CZekiMCgkiqTqCNP
PERFORMER,BftYzHiyRBh7r3PB9,5CZekiMCgkiqTqCNP
KONSTANTIN DEMIDOV,4JiyrwMbj9RqMZHMG,eLGyFTuBk2MwsZCNF
"KONSTANTIN DEMIDOV, NASTYA VASILIEVA",4JiyrwMbj9RqMZHMG,3X6jhAQEZhAbdKJXj
KONSTANTIN DEMIDOV,cYEau7xrEjLH3guyh,xrouDmhze2HA48cRx
VENUE,5877bcc717334f313edb5b2c,k9x79rqgTzWKoGfsY
DIRECTOR,gbMfGqJtbgJa74b6N,k9x79rqgTzWKoGfsY
PRODUCER,5877b5ff17334f313edb4b4f,k9x79rqgTzWKoGfsY
PRODUCER,5877b5ff17334f313edb4b4f,PWpTZu2FQaW42wC9k
ACTOR,YNgibu9cQsrd8xB3s,PWpTZu2FQaW42wC9k
ACTOR,CeQDgwNqpEqxnttXF,PWpTZu2FQaW42wC9k
ACTOR,ZKuyYRGZX58yn2yS5,PWpTZu2FQaW42wC9k
ACTOR,shhLE4xfozzQBWmrP,PWpTZu2FQaW42wC9k
DIRECTOR,pXMY9htQrgX8kZWpH,PWpTZu2FQaW42wC9k
STAGE MANAGER,XzLFv69vWonjYxg62,PWpTZu2FQaW42wC9k
SCENIC DESIGNER,hTdkK5y2HJqbp4KAB,PWpTZu2FQaW42wC9k
COSTUME DESIGNER,6Sxai7mb3GKk39CfQ,PWpTZu2FQaW42wC9k
PROPSMASTER,86cYZJPvQdkrHEBLK,PWpTZu2FQaW42wC9k
SET MASTER BUILDER,6omqjJBDzZ3bjnMTE,PWpTZu2FQaW42wC9k
PRODUCER,5877b5ff17334f313edb4b4f,BqffL4FvCgkqtE4bk
DIRECTOR,pXMY9htQrgX8kZWpH,BqffL4FvCgkqtE4bk
DIRECTOR,Eshh3QuLv6WDbHhXt,BqffL4FvCgkqtE4bk
DIRECTOR,dkrt4AeKXG46dgt97,BqffL4FvCgkqtE4bk
DIRECTOR,Do8GHMSdibCyqhZyp,BqffL4FvCgkqtE4bk
PRODUCTION ,N3HJHMJ8y277p3TTk,CYNoSapxWwmkP5n5d
DIRECTOR ,MSg9gD2XJtgeMJj4p,CYNoSapxWwmkP5n5d
,N54MR3qPHE7NHnMiC,hc7y8MZCFFxqqBwvR
DIRECTOR,G2jn5ooKJFG4QfCrM,Sfgspe3qRSuWoJJwp
PROGRAM PARTNER,5877ba3117334f313edb5537,nDrqhNYQTERkQSrR5
,dapmM7iYbacrqsj5N,RNTjmA7h3JFL2ufx3
DIRECTOR,4txsMi58yKf7hMv7g,DdszqR2GZjd7roYQE
POÉSIE ET DRAMATURGIE ,TzCnAHmf4LkjEtZgi,ibNfig2zWPuFghA5h
PERFORMANCE ,niPNyT2uTFBkAhMtn,ibNfig2zWPuFghA5h
PERFORMANCE ,nbPSdaoXZNRybgySH,ibNfig2zWPuFghA5h
PERFORMANCE ,ufP7o2QCSvBzgfFcX,ibNfig2zWPuFghA5h
CHORÉGRAPHIE ,gZdJPFz3azhoHP2bf,ibNfig2zWPuFghA5h
CO-PRODUCER,5877b7b817334f313edb4f82,mPXa8QsC7q6YHXgfd
DIRECTOR,tdR25jvZPbasyH4aA,mPXa8QsC7q6YHXgfd
DIRECTOR,tdR25jvZPbasyH4aA,5877b1c917334f313edb40bd
DIRECTOR,tdR25jvZPbasyH4aA,5877b03617334f313edb3d94
DIRECTOR,tdR25jvZPbasyH4aA,5877acda17334f313edb35f8
DIRECTOR,tdR25jvZPbasyH4aA,5877acd817334f313edb35f3
DIRECTOR,tdR25jvZPbasyH4aA,5877acd917334f313edb35f7
DIRECTOR,tdR25jvZPbasyH4aA,5877acdb17334f313edb35fb
DIRECTOR,tdR25jvZPbasyH4aA,5877acd717334f313edb35f1
,wjyACMr9WEBvkyjiR,p8gsKWxAdB6Etd3Yh
,qratCdDbXPwpJzaYu,p8gsKWxAdB6Etd3Yh
,RJ88H44LhGjW7DEDw,p8gsKWxAdB6Etd3Yh
DIRECTOR ,JXoJcJCLzYpMJFEmC,TKtr3vQY6rjoy33hX
PERFORMER ,BTTfetKdcHnao7BAY,j48ai6N5aQJu8r7FX
DIRECTOR ,qWa8XpQCc4M9LhGJD,j48ai6N5aQJu8r7FX
DRAMATURG,222W5vCvbiuaRhrre,j48ai6N5aQJu8r7FX
SCÉNOGRAPHIE ,3nztfM3Q6DmNYcCbt,j48ai6N5aQJu8r7FX
COMMUNICATION,ePkTJboEmTseuiDGY,j48ai6N5aQJu8r7FX
RÉGIE ,pv4WDe2Ji6Kh2vhAa,j48ai6N5aQJu8r7FX
GRAPHISM,pK4W2zA2ZLoqtkCmk,j48ai6N5aQJu8r7FX
COMPAÑÍA,JGq9s345Mw9i3CgRW,JwgvZ6pTHEaNCHmD4
DIRECTOR,gYEWFpZDSpWv58ZPA,JwgvZ6pTHEaNCHmD4
ACTRIZ,grE9gYhwKb6zSq6bW,JwgvZ6pTHEaNCHmD4
ACTOR,tGyi9cRxaxRTfwqoi,JwgvZ6pTHEaNCHmD4
ACTOR,LZM38QCrhJsimRhNk,JwgvZ6pTHEaNCHmD4
C,5877b82817334f313edb5083,PNTrs7HE2M5j5bBfC
DIRECTOR,j9oQ2Kpk7KfdHFPQw,PNTrs7HE2M5j5bBfC
ACTOR,HLGaht2ZSNwa4Tcr3,PNTrs7HE2M5j5bBfC
